Date,Open,High,Low,Close,Adj Close,Volume
2009-02-09,93.519997,95.779999,93.120003,94.559998,73.234474,1906500
2009-02-16,95.559998,96.220001,94.559998,95.190002,73.722435,1406600
2009-02-23,94.830002,95.790001,93.559998,93.739998,72.599426,1939400
2009-03-02,93.970001,95.180000,93.440002,94.480003,73.172562,2250200
2009-03-09,94.629997,95.099998,93.559998,94.699997,73.537445,1614400
2009-03-16,94.070000,97.680000,93.790001,96.870003,75.222557,2428200
2009-03-23,96.809998,97.099998,95.650002,96.010002,74.554741,2441200
2009-03-30,96.550003,96.720001,94.790001,94.820000,73.630692,3431800
2009-04-06,94.970001,95.309998,94.540001,94.750000,73.787140,1153700
2009-04-13,95.160004,96.010002,94.650002,94.739998,73.779381,1179300
2009-04-20,95.099998,95.860001,94.239998,94.410004,73.522339,1148800
2009-04-27,94.800003,95.120003,92.830002,93.089996,72.494438,1918900
2009-05-04,93.150002,93.550003,92.250000,92.529999,72.274330,2093700
2009-05-11,93.150002,93.860001,92.989998,93.550003,73.071045,1632900
2009-05-18,93.610001,93.680000,91.459999,91.599998,71.547958,1890700
2009-05-25,91.870003,91.989998,89.709999,91.449997,71.430756,3032800
2009-06-01,90.260002,90.639999,88.410004,88.599998,69.204651,5307900
2009-06-08,88.709999,89.290001,87.699997,89.070000,69.779327,5059200
2009-06-15,89.410004,90.400002,88.440002,89.050003,69.763641,3395700
2009-06-22,89.410004,90.900002,89.300003,90.720001,71.071968,3452200
2009-06-29,90.970001,91.089996,89.879997,90.660004,71.024948,2337800
2009-07-06,90.510002,92.349998,90.410004,92.160004,72.401314,2941900
2009-07-13,92.209999,92.309998,89.970001,89.970001,70.680878,2794800
2009-07-20,89.750000,91.370003,89.709999,90.080002,70.767242,2281900
2009-07-27,89.589996,91.239998,89.379997,91.169998,71.623558,1890500
2009-08-03,90.370003,90.400002,88.470001,88.580002,69.588860,2218000
2009-08-10,88.690002,90.970001,88.599998,90.500000,71.303719,3749500
2009-08-17,90.870003,91.449997,90.419998,90.449997,71.264313,2561000
2009-08-24,90.239998,91.449997,90.230003,91.330002,71.957657,1586700
2009-08-31,91.410004,92.129997,90.980003,91.199997,71.855202,2097900
2009-09-07,90.989998,92.449997,90.660004,92.019997,72.705254,2923500
2009-09-14,91.760002,91.889999,90.980003,91.180000,72.041565,3687100
2009-09-21,91.339996,92.209999,90.900002,92.180000,72.831673,2805800
2009-09-28,92.099998,93.230003,91.989998,92.769997,73.297844,4160700
2009-10-05,93.029999,93.199997,91.620003,91.820000,72.746437,2126900
2009-10-12,91.820000,92.360001,91.230003,91.790001,72.722717,3068800
2009-10-19,91.620003,92.330002,91.199997,91.209999,72.263206,2380300
2009-10-26,91.019997,92.000000,90.629997,91.989998,72.881187,3067700
2009-11-02,91.279999,91.279999,90.230003,90.809998,71.946320,1996700
2009-11-09,90.769997,91.419998,90.620003,91.279999,72.929115,1933900
2009-11-16,91.459999,92.089996,91.370003,91.839996,73.376541,1988500
2009-11-23,91.610001,93.000000,91.459999,92.910004,74.231422,2102300
2009-11-30,92.879997,93.120003,90.790001,91.040001,72.737381,2617700
2009-12-07,91.059998,91.879997,90.480003,90.669998,72.603989,2500300
2009-12-14,90.739998,91.180000,90.199997,90.730003,72.652092,2269100
2009-12-21,90.320000,90.330002,89.040001,89.040001,71.298813,1488200
2009-12-28,88.949997,89.059998,88.290001,88.599998,70.946442,2387600
2010-01-04,88.739998,89.349998,88.629997,88.959999,71.366524,3305500
2010-01-11,89.010002,90.150002,88.930000,90.050003,72.240990,2279400
2010-01-18,89.860001,90.680000,89.709999,90.610001,72.690216,1262800
2010-01-25,90.410004,90.809998,90.089996,90.699997,72.762405,3246500
2010-02-01,90.260002,91.000000,89.779999,90.839996,72.874702,2693700
2010-02-08,90.680000,90.779999,89.669998,90.120003,72.537079,1951700
2010-02-15,89.940002,90.349998,89.260002,89.570000,72.094337,1535600
2010-02-22,89.440002,90.910004,89.419998,90.699997,73.003906,2167700
2010-03-01,90.559998,90.779999,90.050003,90.239998,72.633675,2344200
2010-03-08,90.010002,90.250000,89.790001,90.139999,72.748863,1639600
2010-03-15,90.129997,90.629997,89.970001,90.239998,72.829590,1240500
2010-03-22,90.459999,90.599998,88.820000,89.330002,72.095131,2449500
2010-03-29,89.300003,89.580002,88.940002,89.059998,71.877274,1564400
2010-04-05,88.440002,89.309998,88.120003,89.070000,72.090729,2564200
2010-04-12,89.209999,89.959999,89.070000,89.930000,72.786781,1736700
2010-04-19,89.849998,90.250000,89.489998,89.580002,72.503487,1176600
2010-04-26,89.779999,90.730003,89.550003,90.720001,73.426193,1788100
2010-05-03,90.169998,93.059998,90.110001,91.919998,74.397423,6086400
2010-05-10,90.989998,92.209999,90.889999,91.940002,74.638176,3060600
2010-05-17,91.930000,94.209999,91.699997,93.440002,75.855888,5504000
2010-05-24,93.519997,94.199997,92.570000,93.099998,75.579887,5599500
2010-05-31,93.160004,93.610001,92.080002,93.580002,75.969551,2500600
2010-06-07,93.470001,93.980003,92.769997,93.400002,76.035820,2342100
2010-06-14,92.930000,93.870003,92.809998,93.540001,76.149796,3619900
2010-06-21,93.029999,94.680000,93.000000,94.449997,76.890587,3281300
2010-06-28,94.779999,95.839996,94.779999,95.209999,77.509285,5102300
2010-07-05,95.160004,95.570000,94.660004,94.660004,77.261818,2336200
2010-07-12,94.820000,95.919998,94.330002,95.860001,78.241249,3499200
2010-07-19,95.720001,96.410004,95.150002,95.480003,77.931152,3312700
2010-07-26,95.440002,96.349998,95.099998,96.290001,78.592239,3388400
2010-08-02,95.790001,96.889999,95.680000,96.879997,79.073784,4106200
2010-08-09,96.750000,98.089996,96.699997,98.070000,80.255981,4424100
2010-08-16,98.660004,98.809998,98.099998,98.300003,80.444199,4366200
2010-08-23,98.260002,99.660004,97.900002,98.070000,80.255981,4098200
2010-08-30,98.389999,99.339996,97.080002,97.330002,79.650375,5590700
2010-09-06,97.849998,98.129997,96.580002,96.779999,79.397842,3557700
2010-09-13,96.720001,97.830002,96.720001,97.269997,79.799881,7583100
2010-09-20,97.419998,99.139999,97.209999,98.279999,80.628456,4709700
2010-09-27,98.639999,99.500000,98.379997,98.830002,81.079674,4038300
2010-10-04,99.029999,100.379997,98.959999,99.980003,82.216614,4371000
2010-10-11,100.120003,100.260002,98.620003,98.790001,81.238091,3628200
2010-10-18,99.230003,99.760002,98.870003,99.019997,81.427216,3766300
2010-10-25,99.400002,99.500000,97.750000,98.769997,81.221603,4999400
2010-11-01,98.839996,99.949997,98.300003,99.400002,81.739662,4512000
2010-11-08,99.550003,99.669998,98.019997,98.029999,80.805290,4957800
2010-11-15,97.459999,97.769997,96.599998,97.180000,80.104645,6207800
2010-11-22,97.480003,98.230003,96.779999,97.269997,80.178856,2477600
2010-11-29,97.550003,98.029999,95.800003,95.900002,79.049576,4727700
2010-12-06,96.360001,96.510002,93.430000,93.489998,77.252113,7060100
2010-12-13,93.349998,94.059998,92.059998,93.769997,77.483459,7786500
2010-12-20,94.120003,94.360001,93.239998,93.370003,77.152962,2502000
2010-12-27,93.370003,94.150002,92.470001,93.820000,77.524796,3928600
2011-01-03,93.190002,94.010002,92.550003,93.839996,77.747032,5931000
2011-01-10,94.010002,94.430000,93.239998,93.889999,77.788475,4395800
2011-01-17,93.680000,93.970001,92.940002,93.480003,77.448799,3016900
2011-01-24,93.519997,94.320000,93.260002,94.169998,78.020454,4082300
2011-01-31,94.070000,94.209999,91.650002,91.809998,76.065186,5519100
2011-02-07,91.570000,92.019997,91.070000,91.779999,76.231331,4743600
2011-02-14,91.650002,92.379997,91.650002,92.209999,76.588455,3729800
2011-02-21,92.519997,93.410004,92.470001,93.410004,77.585144,3115900
2011-02-28,93.419998,93.489998,92.120003,92.800003,77.078445,2582700
2011-03-07,92.410004,93.730003,92.339996,93.459999,77.806686,3920500
2011-03-14,93.739998,95.290001,93.669998,94.459999,78.639153,6209200
2011-03-21,94.150002,94.330002,93.099998,93.169998,77.565247,4179900
2011-03-28,93.040001,93.440002,92.510002,92.959999,77.390404,4611500
2011-04-04,93.089996,93.309998,91.940002,92.040001,76.829323,3859500
2011-04-11,92.070000,93.449997,91.959999,93.410004,77.972984,4016000
2011-04-18,93.339996,93.849998,93.139999,93.459999,78.014687,2813200
2011-04-25,93.570000,94.480003,93.519997,94.470001,78.857788,4137000
2011-05-02,94.139999,95.389999,94.080002,95.209999,79.475464,5395700
2011-05-09,95.230003,95.709999,94.760002,95.389999,79.829391,2978400
2011-05-16,95.419998,95.970001,94.949997,95.680000,80.072105,3755500
2011-05-23,96.059998,96.510002,95.639999,96.440002,80.708122,4662900
2011-05-30,96.269997,97.190002,96.220001,96.940002,81.126549,9190700
2011-06-06,96.709999,97.410004,96.510002,97.190002,81.541740,6326200
2011-06-13,96.959999,97.669998,96.199997,97.449997,81.759880,7407400
2011-06-20,97.580002,98.190002,96.989998,98.050003,82.263306,5220200
2011-06-27,98.129997,98.150002,95.250000,95.389999,80.031570,7747300
2011-07-04,95.790001,96.900002,95.650002,96.809998,81.419128,6698900
2011-07-11,97.250000,97.860001,97.129997,97.690002,82.159248,5445300
2011-07-18,97.779999,98.000000,96.790001,97.349998,81.873260,4872600
2011-07-25,97.000000,98.790001,96.919998,98.660004,82.975021,5537600
2011-08-01,98.309998,101.110001,98.300003,99.919998,84.034645,12455000
2011-08-08,100.610001,103.760002,100.540001,102.639999,86.531029,15236400
2011-08-15,102.529999,104.720001,102.250000,104.099998,87.761871,6732900
2011-08-22,103.639999,104.129997,102.379997,103.339996,87.121147,5889100
2011-08-29,102.529999,104.660004,102.500000,104.540001,88.132797,5573800
2011-09-05,105.010002,105.290001,104.040001,105.139999,88.836166,4096200
2011-09-12,105.040001,105.180000,103.550003,103.989998,87.864532,6061300
2011-09-19,104.760002,106.660004,104.699997,105.529999,89.165680,8032200
2011-09-26,105.339996,105.500000,103.800003,105.070000,88.777039,6345500
2011-10-03,105.080002,106.260002,103.250000,103.580002,87.518036,8948700
2011-10-10,102.690002,103.239998,102.050003,102.379997,86.678207,6283900
2011-10-17,102.559998,103.449997,102.519997,102.699997,86.949158,4896800
2011-10-24,102.760002,103.570000,101.360001,102.139999,86.475014,5964500
2011-10-31,102.790001,104.580002,102.739998,104.110001,88.142891,5997500
2011-11-07,104.050003,104.889999,103.580002,103.690002,87.964905,3010500
2011-11-14,104.080002,105.010002,104.029999,104.400002,88.567253,4090400
2011-11-21,104.750000,105.430000,104.559998,104.699997,88.821762,5968000
2011-11-28,103.959999,104.839996,103.290001,104.129997,88.338120,4771000
2011-12-05,103.570000,104.809998,103.570000,104.080002,88.466049,3880700
2011-12-12,104.470001,105.900002,104.150002,105.779999,89.911011,4059100
2011-12-19,105.750000,106.180000,104.379997,104.540001,88.857033,4138000
2011-12-26,104.430000,106.040001,104.250000,105.570000,89.732506,3322400
2012-01-02,104.900002,105.190002,104.449997,105.000000,89.409676,5396200
2012-01-09,104.940002,105.910004,104.690002,105.669998,89.980194,4186600
2012-01-16,105.620003,105.919998,104.419998,104.449997,88.941338,3851100
2012-01-23,104.139999,105.750000,104.000000,105.720001,90.022789,5093900
2012-01-30,106.099998,106.489998,105.089996,105.230003,89.605515,5805500
2012-02-06,105.269997,105.589996,104.379997,105.239998,89.775070,7663300
2012-02-13,105.040001,105.680000,104.639999,104.879997,89.467949,3453000
2012-02-20,104.669998,105.209999,104.370003,105.139999,89.689781,2339500
2012-02-27,105.599998,105.800003,104.339996,105.029999,89.595947,3739300
2012-03-05,104.940002,105.419998,104.430000,104.669998,89.433487,3064700
2012-03-12,104.860001,104.900002,102.150002,102.639999,87.698967,5838300
2012-03-19,102.500000,103.250000,101.769997,103.089996,88.083420,3082700
2012-03-26,103.019997,103.910004,102.669998,103.279999,88.245827,2595900
2012-04-02,103.529999,103.690002,102.510002,103.570000,88.493591,3184600
2012-04-09,104.660004,105.199997,104.470001,105.129997,89.980690,2822100
2012-04-16,105.089996,105.419998,104.879997,105.330002,90.151878,3392200
2012-04-23,105.599998,105.720001,104.769997,105.599998,90.383003,2616300
2012-04-30,105.690002,105.940002,105.220001,105.940002,90.674004,4888700
2012-05-07,105.980003,106.500000,105.849998,106.440002,91.246986,2725000
2012-05-14,106.879997,107.440002,106.620003,107.349998,92.027122,3929800
2012-05-21,107.180000,107.400002,106.629997,107.199997,91.898499,2776000
2012-05-28,107.260002,109.370003,107.110001,109.309998,93.707344,6691700
2012-06-04,108.839996,108.989998,107.510002,107.949997,92.687477,4278800
2012-06-11,107.709999,108.540001,107.639999,108.440002,93.108208,4524700
2012-06-18,108.459999,108.529999,107.529999,107.580002,92.369743,6594900
2012-06-25,107.989998,108.540001,107.779999,107.930000,92.670296,7496100
2012-07-02,108.000000,108.760002,107.949997,108.669998,93.305679,4918300
2012-07-09,108.769997,109.339996,108.739998,109.080002,93.796722,3101300
2012-07-16,109.419998,109.540001,108.940002,109.419998,94.089142,2793300
2012-07-23,109.739998,109.889999,108.360001,108.739998,93.504356,5642200
2012-07-30,108.779999,109.320000,108.190002,108.410004,93.220642,5238500
2012-08-06,108.480003,108.660004,107.419998,107.989998,92.997345,4242400
2012-08-13,108.099998,108.190002,106.430000,106.720001,91.903656,3951900
2012-08-20,106.699997,108.139999,106.419998,107.839996,92.868156,3166900
2012-08-27,108.010002,108.989998,107.919998,108.989998,93.858498,3402000
2012-09-03,108.599998,108.830002,107.790001,107.949997,92.962891,6107700
2012-09-10,108.040001,108.099998,106.419998,106.570000,91.901787,5159500
2012-09-17,106.669998,107.739998,106.650002,107.599998,92.790039,2865500
2012-09-24,107.739998,108.699997,107.699997,108.459999,93.531654,2768200
2012-10-01,108.410004,108.559998,107.570000,107.639999,92.824524,4179900
2012-10-08,107.879997,108.379997,107.529999,108.139999,93.377075,2754400
2012-10-15,108.180000,108.250000,106.750000,107.239998,92.599983,3783400
2012-10-22,107.029999,107.459999,106.589996,107.449997,92.781288,2709100
2012-10-29,107.690002,107.980003,107.250000,107.620003,92.928093,2173600
2012-11-05,107.839996,108.820000,107.370003,108.779999,94.056114,3154100
2012-11-12,108.779999,109.199997,108.669998,109.029999,94.272316,5380700
2012-11-19,108.720001,108.820000,108.129997,108.139999,93.502739,2440500
2012-11-26,108.400002,108.910004,108.290001,108.800003,94.073456,4531000
2012-12-03,108.440002,109.150002,108.370003,108.650002,93.943726,2694600
2012-12-10,108.790001,108.820000,107.800003,108.110001,93.594719,3851000
2012-12-17,108.010002,108.029999,107.000000,107.629997,93.179131,3058100
2012-12-24,107.550003,108.070000,107.480003,108.059998,93.551376,2682300
2012-12-31,107.910004,107.959999,106.209999,106.500000,92.330536,7411400
2013-01-07,106.500000,106.980003,106.370003,106.910004,92.685936,3512300
2013-01-14,107.019997,107.339996,106.669998,107.080002,92.833366,2930700
2013-01-21,106.870003,107.349998,106.260002,106.330002,92.183105,2145900
2013-01-28,105.889999,106.430000,105.559998,105.599998,91.550285,5752100
2013-02-04,105.930000,106.449997,105.730003,106.279999,92.261543,4230700
2013-02-11,106.199997,106.309998,105.639999,106.040001,92.053177,3370700
2013-02-18,106.190002,106.500000,105.790001,106.440002,92.400429,2462500
2013-02-25,106.169998,107.379997,106.160004,107.300003,93.147003,5579600
2013-03-04,107.220001,107.260002,105.570000,105.650002,91.823448,4345400
2013-03-11,105.750000,106.320000,105.650002,106.300003,92.388390,4849700
2013-03-18,106.680000,107.110001,106.489998,106.889999,92.901169,3696800
2013-03-25,106.709999,107.660004,106.680000,107.339996,93.292274,1867900
2013-04-01,107.220001,108.699997,107.220001,108.489998,94.291763,5938600
2013-04-08,108.430000,108.510002,107.709999,108.449997,94.384537,3666800
2013-04-15,108.400002,108.809998,108.330002,108.580002,94.497650,4258400
2013-04-22,108.629997,109.040001,108.389999,108.889999,94.767479,1835700
2013-04-29,108.959999,109.169998,108.050003,108.120003,94.097313,4167100
2013-05-06,108.150002,108.239998,107.080002,107.330002,93.525772,3209400
2013-05-13,107.099998,107.620003,106.669998,106.919998,93.168518,3126400
2013-05-20,107.089996,107.430000,106.129997,106.419998,92.732803,5067900
2013-05-27,106.080002,106.150002,104.830002,105.320000,91.774277,4962800
2013-06-03,104.980003,106.330002,104.220001,104.879997,91.390884,8927400
2013-06-10,104.680000,105.639999,104.190002,105.339996,91.915642,3759200
2013-06-17,105.459999,107.589996,102.019997,102.029999,89.027481,5948600
2013-06-24,101.260002,102.660004,101.250000,102.500000,89.437592,6485500
2013-07-01,102.209999,102.650002,100.449997,100.519997,87.709946,3669800
2013-07-08,100.860001,102.309998,100.839996,101.849998,88.991089,5439300
2013-07-15,101.970001,102.849998,101.940002,102.750000,89.777481,3150600
2013-07-22,102.739998,102.860001,101.599998,102.169998,89.270691,15861400
2013-07-29,102.040001,102.099998,100.860001,101.820000,88.964890,7194900
2013-08-05,101.610001,102.150002,101.389999,102.120003,89.350525,2503100
2013-08-12,102.269997,102.269997,99.849998,100.139999,87.618080,19158400
2013-08-19,99.860001,100.269997,99.330002,100.139999,87.618080,4804600
2013-08-26,100.360001,100.970001,100.150002,100.410004,87.854362,3315900
2013-09-02,99.830002,99.919998,98.599998,99.199997,86.795647,4377000
2013-09-09,99.589996,99.820000,98.940002,99.580002,87.259315,5508200
2013-09-16,100.480003,101.489998,99.589996,100.989998,88.494904,6033700
2013-09-23,101.089996,102.150002,101.089996,101.940002,89.327370,6640400
2013-09-30,102.059998,102.279999,101.639999,101.760002,89.169632,8334800
2013-10-07,102.059998,102.080002,101.190002,101.550003,89.119164,3278200
2013-10-14,101.550003,102.459999,101.000000,102.309998,89.786118,6424000
2013-10-21,102.279999,103.309998,102.110001,103.099998,90.479416,2231200
2013-10-28,103.000000,103.400002,101.989998,102.019997,89.531631,4201700
2013-11-04,102.209999,102.419998,101.160004,101.190002,88.942581,4699300
2013-11-11,101.250000,101.989998,100.980003,101.879997,89.549072,3372100
2013-11-18,101.940002,102.269997,100.959999,101.680000,89.373291,6587500
2013-11-25,101.629997,102.080002,101.500000,101.690002,89.382072,2041800
