Date,Open,High,Low,Close,Adj Close,Volume
2006-06-26,127.540001,127.660004,126.959999,127.279999,95.703354,54227800
2006-07-03,127.430000,128.009995,126.290001,126.610001,95.199577,225294200
2006-07-10,126.940002,127.430000,122.830002,123.519997,92.876175,422814400
2006-07-17,123.519997,126.300003,122.389999,123.949997,93.199501,551315100
2006-07-24,124.440002,128.139999,124.440002,127.980003,96.229721,442284600
2006-07-31,127.660004,129.429993,126.599998,128.199997,96.395119,339577600
2006-08-07,127.900002,128.600006,126.279999,127.010002,95.500366,331993700
2006-08-14,127.629997,130.690002,126.919998,130.690002,98.267380,327000800
2006-08-21,130.179993,130.520004,129.190002,129.809998,97.605721,269304600
2006-08-28,129.649994,131.580002,129.639999,131.419998,98.816269,250856300
2006-09-04,131.509995,131.850006,129.350006,130.279999,97.959099,237509600
2006-09-11,129.860001,132.449997,129.479996,131.960007,99.222321,335779100
2006-09-18,131.789993,132.770004,131.000000,131.470001,99.288651,386346600
2006-09-25,131.729996,133.990005,131.050003,133.580002,100.882126,355258100
2006-10-02,133.539993,135.410004,132.649994,135.009995,101.962112,331175500
2006-10-09,134.850006,136.710007,134.300003,136.630005,103.185562,314754900
2006-10-16,136.520004,137.369995,135.669998,136.839996,103.344162,331779900
2006-10-23,136.559998,139.000000,136.389999,137.910004,104.152245,344641900
2006-10-30,137.660004,138.309998,135.619995,136.539993,103.117592,336037000
2006-11-06,136.960007,139.139999,136.860001,138.240005,104.401482,359047800
2006-11-13,138.179993,140.679993,138.070007,140.419998,106.047798,365694400
2006-11-20,140.300003,141.160004,139.940002,140.350006,105.994965,197045400
2006-11-27,140.279999,141.050003,138.110001,140.220001,105.896805,491307200
2006-12-04,140.250000,142.300003,140.229996,141.419998,106.803078,356923700
2006-12-11,141.419998,143.240005,140.889999,142.339996,107.497833,308363800
2006-12-18,142.539993,142.880005,140.669998,140.750000,106.889336,266215300
2006-12-25,140.809998,142.699997,140.779999,141.619995,107.550026,155174000
2007-01-01,142.250000,142.860001,140.380005,140.539993,106.729843,241073500
2007-01-08,140.820007,143.240005,140.250000,143.240005,108.780334,329610500
2007-01-15,143.070007,143.460007,142.309998,142.820007,108.461342,220263000
2007-01-22,143.070007,143.979996,141.580002,142.130005,107.937317,310992100
2007-01-29,142.190002,144.949997,141.740005,144.809998,109.972603,347310200
2007-02-05,144.699997,145.360001,143.389999,143.940002,109.311897,308181700
2007-02-12,143.940002,145.949997,143.190002,145.729996,110.671265,274335200
2007-02-19,145.559998,146.419998,145.000000,145.300003,110.344704,271917000
